,date,surf_norm_irradiance (kwh/m2*day),max elevation (deg),sunrise,solar_noon,sunset,sunlight (hours),min sun_surf_angle (deg),recoverable power (kwh/day)
263,2019-09-21,6.622786082583166,52.3409193093707,6.9403229345661925,13.055177943112898,19.1700329516596,12.209379730494737,12.77124822881826,2.792939822692204
264,2019-09-22,6.593726633258545,51.953719409048766,6.954890257103811,13.049271089318193,19.143651921532577,12.1684220237642,13.151549747890574,2.7806849661662354
265,2019-09-23,6.5641702168717115,51.56604356127924,6.969491010054739,13.043388665275675,19.11728632049661,12.127448795456893,13.533187508338829,2.7682205303059333
266,2019-09-24,6.534125475494982,51.177992798919185,6.984128300803737,13.037536276400793,19.090944251997847,12.086465049002502,13.915979027611872,2.755550159617948
267,2019-09-25,6.503598502282567,50.78966895495207,6.998805252846962,13.031719552547159,19.064633852247354,12.045475809861125,14.299748329169885,2.7426764236874717
268,2019-09-26,6.472864792235016,50.40117465106889,7.013524997991434,13.025944145625559,19.038363293259682,12.004486136391646,14.68432516135247,2.729715503370776
269,2019-09-27,6.441667343813811,50.01261328549951,7.02829066837941,13.020215727077165,19.012140785774918,11.963501130777383,15.06954432090166,2.716559016814293
270,2019-09-28,6.409720781041771,49.62408902003903,7.043105388323195,13.014539985185023,18.98597458204685,11.922525950005658,15.455245066167157,2.703086616188397
271,2019-09-29,6.377331664700943,49.235706766216,7.057972265936813,13.008922622208356,18.9598729784799,11.88156581689693,15.841270607388715,2.6894275833097714
272,2019-09-30,6.344509942028382,48.84757217054035,7.072894384552154,13.003369351325084,18.933844318098014,11.840626031179127,16.22746766339042,2.6755861130948975
273,2019-10-01,6.311272057896928,48.459791598779034,7.087874793908266,12.997885893368847,18.90789699282943,11.799711980602119,16.61368607566622,2.6615691406221043
274,2019-10-02,6.277621279086318,48.07247211919689,7.102916501103853,12.992477973347807,18.88203944559176,11.758829152086404,16.999778472206234,2.647378043547125
275,2019-10-03,6.243567642496117,47.685721484712204,7.118022461304293,12.987151316733623,18.85628017216295,11.717983142899357,17.385599974549823,2.6330170545986245
276,2019-10-04,6.209385597558808,47.299648113908,7.133195568196466,12.981911645510111,18.830627722823756,11.677179671851738,17.77100794252466,2.618601913699308
277,2019-10-05,6.1745516107521725,46.91436107084786,7.1484386441861405,12.97676467397244,18.80509070375874,11.636424590505401,18.155861751926057,2.603911837993671
278,2019-10-06,6.139635439267309,46.52997004365235,7.163754430334539,12.971716104269012,18.779677778203478,11.595723894383056,18.540022601085333,2.5891871036326317
279,2019-10-07,6.104098889594602,46.14658532178111,7.17914557603302,12.966771621679557,18.75439766732609,11.555083734168516,18.92335334282846,2.574200745398444
280,2019-10-08,6.068248975612704,45.76431777198317,7.19461462841663,12.961936889624504,18.729259150832377,11.514510426885444,19.305718338835625,2.5590822361862187
281,2019-10-09,6.032108320496422,45.38327881287869,7.210164021519724,12.957217544402248,18.704271067284772,11.474010467040465,19.686983333795563,2.5438411165677093
282,2019-10-10,5.9959604240179765,45.003580388133365,7.225796065179146,12.95261918965237,18.679442314125595,11.433590537715348,20.067015347117422,2.528596943145483
283,2019-10-11,5.959272232221742,44.62533493820179,7.241512933692984,12.948147390544761,18.654781847396535,11.393257521590657,20.44568258023613,2.513124918137798
284,2019-10-12,5.922352719122219,44.24865537061055,7.257316654245317,12.943807667695962,18.630298681146606,11.353018511882201,20.822854337820274,2.4975553410618847
285,2019-10-13,5.885219170189039,43.8736550287674,7.2732090951103645,12.939605490816007,18.60600188652165,11.312880823168848,21.198400961382866,2.4818955014898183
286,2019-10-14,5.847888366126221,43.500447659280034,7.289191953651793,12.935546272090534,18.581900590529273,11.272852002088724,21.57219377399436,2.46615247612556
287,2019-10-15,5.810378693542074,43.12914737777295,7.3052667441360555,12.931635359304808,18.55800397447356,11.232939837878407,21.944105034940144,2.450334018909809
288,2019-10-16,5.772983006850333,42.75986863321129,7.321434785381069,12.92787802871806,18.534321272055053,11.193152372727388,22.314007903311666,2.43456363145415
289,2019-10-17,5.735416172634398,42.39272617072118,7.337697188265008,12.924279477698011,18.51086176713101,11.15349791191792,22.681776409617584,2.418721068220817
290,2019-10-18,5.697451628613316,42.02871924737828,7.354054843122489,12.920844817127499,18.48763479113251,11.113985033717485,23.04728543462242,2.4027107841010147
291,2019-10-19,5.659400552548138,41.668335467821564,7.370508407058411,12.917579063596559,18.46464972013471,11.074622598989032,23.41041069468406,2.386664007968805
292,2019-10-20,5.621292509144629,41.31028546233672,7.387058291212804,12.914487131395084,18.441915971577362,11.035419760481071,23.771028732954086,2.3705932077558183
293,2019-10-21,5.583156834394701,40.95468470120153,7.403704648013026,12.911573824322735,18.419443000632445,10.996385971757263,24.129016915855296,2.3545107549412214
294,2019-10-22,5.545019103895716,40.60164881414625,7.42044735845227,12.90884382733443,18.397240296216587,10.95753099572231,24.48425343432093,2.3384274351828136
295,2019-10-23,5.5068970790985565,40.251293545426414,7.4372860194367085,12.906301698041087,18.37531737664547,10.918864912698307,24.836617309318555,2.322350738781936
296,2019-10-24,5.465448965691524,39.90373470754512,7.4542199312458095,12.903951858086934,18.35368378492806,10.880398128002723,25.185988401236024,2.304871375102291
297,2019-10-25,5.427340799005455,39.55908813365382,7.471248085153774,12.901798584425954,18.33234908369813,10.842141378976628,25.532247422740447,2.2888005228989834
298,2019-10-26,5.389630879510982,39.217469628657,7.488369151262338,12.89984600052124,18.31132284978014,10.804105741409156,25.875275954759346,2.2728976182070126
299,2019-10-27,5.351793317209501,38.87899491905415,7.505581466597344,12.89809806749258,18.290614668387814,10.766302635301127,26.214956465263466,2.2569408844053096
300,2019-10-28,5.3141341014589605,38.5437796015451,7.522883023525082,12.896558575238192,18.270234126951298,10.728743829908725,26.550386849446568,2.241059362331443
301,2019-10-29,5.276677957234426,38.211939090439245,7.540271458545211,12.895231133558054,18.2501908085709,10.691441448005508,26.881365302495517,2.225263478921541
302,2019-10-30,5.2394508589561,37.88358856389743,7.557744041520201,12.894119163306826,18.23049428509345,10.65440796929861,27.20898525591281,2.2095641880236747
303,2019-10-31,5.202477228619027,37.55884290904614,7.575297665402653,12.893225887605329,18.211154109808003,10.617656232933387,27.533124218301005,2.193971788802223
304,2019-11-01,5.166041957282153,37.23781666599533,7.5929288365234475,12.892554323140203,18.192179809756958,10.581199439018478,27.853661036935968,2.178606424588668
305,2019-11-02,5.1295994912033045,36.92062397079947,7.610633665505327,12.892107271581896,18.173580877658463,10.545051149102358,28.170475903476326,2.163238026231911
306,2019-11-03,5.082089852935904,36.60737849739229,7.628407858867399,12.891887311151567,18.15536676343573,10.508483638045567,28.48345036285982,2.143202415988107
307,2019-11-04,5.045880400288645,36.29819339853478,6.646991325928895,11.891902194347825,17.13681306276675,10.47226493673403,28.792467325123244,2.1279322832984264
308,2019-11-05,5.009995051711096,35.993181245805275,6.664892077024284,11.892152905760183,17.11941373449608,10.437142087877795,29.09741107991008,2.112798830723685
309,2019-11-06,4.974608458250036,35.69245396866797,6.682846574773411,11.892637092806268,17.10242761083913,10.402386204553931,29.398167313451776,2.097875711535716
310,2019-11-07,4.939749582035828,35.39612279265134,6.700848823485684,11.893356348857,17.085863874228316,10.368012635253425,29.69462312782846,2.0831751395500078
311,2019-11-08,4.9054505030240705,35.10429817666701,6.7188923939409655,11.894312004695188,17.069731615449413,10.334037066441821,29.98666706235314,2.068710643421176
312,2019-11-09,4.871742036559366,34.817089749498074,6.736970420581163,11.895505121642113,17.054039822703068,10.300475513652536,30.274189116916148,2.054495218496197
313,2019-11-10,4.838916830972205,34.534606245493464,6.755075599855235,11.89693648504995,17.038797370244666,10.26734431097399,30.555452313257398,2.0406522794778974
314,2019-11-11,4.806432881709116,34.256955439489126,6.7732001897779615,11.898606598189541,17.024013006601123,10.234660098870261,30.831492613380238,2.026953253967503
315,2019-11-12,4.774816574810674,33.98424408099455,6.791336010760586,11.900515676562087,17.009695342363592,10.2024398102787,31.10244765387404,2.0136201277752894
316,2019-11-13,4.725390191704697,33.71657782766976,6.809474447767937,11.902663642662521,16.995852837557102,10.170700654933531,31.36821953097928,1.992776194127582
317,2019-11-14,4.693633058702269,33.45406117812905,6.827606453852881,11.905050121221336,16.982493788589792,10.13946010187054,31.628711823406984,1.97938367920848
318,2019-11-15,4.6626308980053786,33.19679740410154,6.845722555114454,11.90767443495045,16.969626314786446,10.108735860074809,31.88382963321398,1.9663095487564095
